product_id,producer_id
1625757,537
1625759,537
1625992,1507
1626000,266
1626001,266
1626002,266
1626047,1507
1626053,1507
1626054,1507
1626069,1507
1626070,1507
1626072,1507
1626073,1507
1626075,1507
1626076,1507
1626079,1507
1626081,1507
1626083,1507
1626085,1507
1626086,1507
1626114,537
1626116,537
1626117,537
1626118,537
1626124,1542
1626260,1507
1626261,1507
1626262,1507
1626264,1507
1626458,162
1626522,292
1626631,603
1626794,667
1626796,667
1626797,667
1626808,328
1626812,292
1626848,1507
1626852,667
1626854,667
1626855,667
1626903,1342
1626904,1342
1626905,1342
1626906,1342
1626907,1342
1626908,1342
1626909,1342
1626910,1342
1626911,1342
1626912,1342
1626913,1342
1626914,1342
1626915,1342
1626916,1342
1626917,1342
1626918,1342
1626919,1342
1626920,1342
1626921,1342
1626922,1342
1626923,1342
1626924,1342
1626925,1342
1626926,1342
1626927,1342
1626928,1342
1626929,1342
1626930,1342
1626931,1342
1626932,1342
1626933,1342
1626934,1342
1626935,1342
1626936,1342
1626937,1342
1626938,1342
1626939,1342
1626940,1342
1626941,1342
1626942,1342
1626943,1342
1626944,1342
1626945,1342
1626946,1342
1626947,1342
1626948,1342
1626951,1541
1626952,1541
1626954,1541
1626955,1541
1626957,1541
1626958,1541
1626959,1541
1626960,1541
1626961,1541
1626962,1541
1627111,667
1627326,247
1627465,247
1627466,247
1627467,247
1627469,247
1627470,247
1627471,247
1627473,247
1627474,247
1627518,482
1627521,190
1630566,247
1630785,667
1630786,667
1630793,667
1630796,482
1630994,1590
1630998,1590
1631119,1590
1631195,1507
1631196,1507
1631248,190
1631254,190
1631458,292
1631462,292
1631464,1542
1631465,1542
1631466,1542
1631467,1542
1632705,244
1632722,1590
1636557,401
1636595,537
1636596,537
1636598,537
1636616,247
1636646,266
1636732,1590
1636733,1590
1636735,1590
1636737,1590
1636738,1590
1636739,1590
1636771,244
1636773,244
1636800,223
1636801,223
1636802,332
1636803,332
1636804,332
1636805,332
1636806,332
1636807,332
1636808,332
1636815,437
1636876,324
1636877,324
1636878,324
1636879,324
1636880,324
1636881,324
1636882,324
1636883,324
1636884,324
1636885,324
1636886,324
1636887,324
1636888,324
1636889,324
1636890,324
1636891,324
1636892,324
1636893,324
1636894,324
1636895,324
1636896,324
1636897,324
1636898,324
1636899,324
1636900,324
1636901,324
1636902,324
1636903,324
1636904,324
1636905,324
1636906,324
1636907,324
1636908,324
1636909,324
1636910,324
1636911,324
1636912,324
1636913,324
1636914,324
1636915,324
1636916,324
1636917,324
1636918,324
1636919,324
1636920,324
1636921,324
1636922,324
1636923,324
1636924,324
1636925,324
1636926,324
1636927,324
1636928,324
1636929,324
1636930,324
1636931,324
1636932,324
1636933,324
1636934,324
1636935,324
1636936,324
1636937,324
1636938,324
1636939,324
1636940,324
1636941,324
1636942,324
1636943,324
1636944,324
1636945,324
1636946,324
1636947,324
1636948,324
1636949,324
1636950,324
1636951,324
1636952,324
1636953,324
1636954,324
1636955,324
1636956,324
1636957,324
1636958,324
1636959,324
1636960,324
1636961,324
1636962,324
1636963,324
1636964,324
1636965,324
1636966,324
1636967,324
1636968,324
1636969,324
1636970,324
1636971,324
1636972,324
1636973,324
1636974,324
1636975,324
1636976,324
1636977,324
1636978,324
1636979,324
1636980,324
1636981,324
1636982,324
1636983,324
1636984,324
1636985,324
1636986,324
1636987,324
1636988,324
1636989,324
1636990,324
1636991,324
1636992,324
1636993,324
1636994,324
1636995,324
1636996,324
1636997,324
1637007,1127
1637008,1127
1637011,1127
1637012,1127
1637013,363
1637016,1127
1637017,1127
1637018,1127
1637021,1127
1637024,1127
1637027,1127
1637028,1127
1637030,1127
1637031,1127
1637032,1127
1637035,1127
1637039,1127
1637040,1127
1637041,1127
1637042,1127
1637044,1127
1637047,1127
1637048,1127
1637050,1127
1637051,1127
1637057,1127
1637058,1127
1637059,1127
1637161,247
1637162,247
1637163,247
1637164,247
1637214,162
1637223,247
1637224,247
1637225,247
1637226,247
1637227,247
1637228,247
1637230,247
1637231,247
1637232,247
1637233,247
1637234,247
1637235,247
1637254,206
1637333,145
1637353,1342
1637354,1342
1637455,292
1637582,1610
1637583,1610
1637584,1610
1637585,1610
1637586,1610
1637587,1610
1637588,1610
1637597,1610
1637619,1507
1637620,1507
1637621,1507
1637622,1507
1637623,1507
1637624,1507
1637625,1507
1637626,1507
1637627,1507
1637628,1507
1637629,1507
1637630,1507
1637631,1507
1637632,1507
1637633,1507
1637634,1507
1637635,1507
1637636,1507
1637637,1507
1637638,1507
1637639,1507
1637640,1507
1637641,1507
1637642,1507
1637643,1507
1637644,1507
1637645,1507
1637646,1507
1637647,1507
1637648,1507
1637649,1507
1637650,1507
1637651,1507
1637652,1507
1637879,1592
1638130,292
1638253,1500
1638455,1541
1638456,1541
1638457,1541
1638458,1541
1638459,1541
1638460,1541
1638461,1541
1638462,1541
1638463,1541
1638464,1541
1638465,1541
1638466,1541
1638467,1541
1638470,1541
1638473,1541
1638719,332
1638722,332
1638943,1541
1639065,921
1639514,1507
1639515,1507
1639619,1610
1639620,1610
1639684,292
1639685,292
1639807,1590
1639955,1127
1640069,1507
1640088,1507
1640370,1590
1640762,224
1640763,224
1640764,224
1640765,224
1640766,224
1640767,224
1640768,224
1640769,224
1640770,224
1640771,224
1640772,224
1640773,224
1640807,1507
1641089,1507
1641129,1590
1641134,1590
1641139,1541
1641230,1507
1641236,1507
1641237,1507
1641238,1507
1641277,324
1641278,324
1641279,324
1641280,324
1641281,324
1641282,324
1641283,324
1641284,324
1641285,324
1641286,324
1641287,324
1641288,324
1641289,324
1641290,324
1641291,324
1641292,324
1641293,324
1641294,324
1641295,324
1641296,324
1641297,324
1641298,324
1641299,324
1641300,324
1641301,324
1641302,324
1641303,324
1641304,324
1641305,324
1641306,324
1641307,324
1641308,324
1641309,324
1641310,324
1641311,324
1641312,324
1641313,324
1641314,324
1641315,324
1641316,324
1641317,324
1641318,324
1641319,324
1641320,324
1641321,324
1641322,324
1641323,324
1641324,324
1641325,324
1641326,324
1641327,324
1641328,324
1641329,324
1641330,324
1641331,324
1641332,324
1641338,324
1641339,324
1641340,324
1641341,324
1641342,324
1641343,324
1641344,324
1641345,324
1641346,324
1641347,324
1641348,324
1641349,324
1641350,324
1641351,324
1641352,324
1641353,324
1641354,324
1641355,324
1641356,324
1641357,324
1641358,324
1641359,324
1641360,324
1641361,324
1641362,324
1641363,324
1641364,324
1641365,324
1641366,324
1641586,1266
1641671,1541
1641672,1541
1641673,1541
1641674,1541
1641675,1541
1641676,1541
1641677,1541
1641678,1541
1641679,1541
1641768,1541
1641770,1541
1642184,1541
1642185,1541
1642310,1507
1642335,247
1642562,1360
1642566,1360
1642568,1360
1642571,1360
1642573,1360
1642651,1507
1642858,1580
1643066,247
1643269,324
1643270,324
1643291,507
1643388,324
1643522,1127
1643691,1476
1643692,1476
1643693,1476
1643694,1476
1643817,247
1643818,247
1643819,247
1643820,247
1643821,247
1643822,247
1643824,247
1643825,247
1643826,247
1643848,324
1644393,452
1645398,507
1645533,1590
1645627,1542
1645875,1507
1645893,1604
1645896,1604
1645993,162
1645999,1543
1646000,584
1646003,324
1646005,324
1646007,324
1646011,324
1646014,584
1646015,324
1646016,324
1646017,324
1646018,324
1646019,324
1646020,324
1646021,324
1646254,1507
1646265,1507
1646266,1507
1646267,1507
1646268,1507
1646270,1507
1646271,1507
1646272,1507
1646372,497
1646378,1542
1646466,1590
1646467,1590
1646652,1590
1646653,1590
1646654,1590
1646655,1590
1646656,1590
1646657,1590
1646658,1590
1646659,1590
1646660,1590
1646662,1590
1646663,1590
1646664,1590
1646665,1590
1646667,1590
1646668,1590
1646669,1590
1647254,1541
1647270,1507
1647271,1507
1647324,247
1647325,247
1647326,247
1647327,247
1647432,1360
1647665,1552
1647751,1342
1647753,1342
1647889,1507
1647932,247
1647934,1542
1647935,1542
1647936,1542
1647937,1542
1647938,1542
1647939,1542
1647940,1542
1647941,1542
1647942,1542
1647943,1542
1647944,1542
1647958,1541
1647959,1541
1647960,1342
1647961,1342
1647962,1541
1647963,1541
1647964,1541
1647965,1541
1647966,1541
1647967,1541
1647968,1541
1647969,1541
1647970,1541
1647971,1541
1647972,1541
1647973,1541
1647974,1541
1647975,1541
1647976,1541
1647977,1541
1647978,1541
1647979,1541
1647980,1541
1647981,1541
1647982,1541
1647983,1541
1647986,1541
1647987,1541
1647988,1541
1647989,1541
1647990,1342
1647991,1342
1647992,1342
1647993,1342
1648039,247
1648135,247
1648332,1541
1648421,1507
1648513,1586
1648519,1507
1648618,247
1648625,223
